Class	Category	Assay	Cell_line	Original_ID	Target	Experiment	Peak_accession	Peak_file	start_in_gene_filter	IR_total_annotated	NonIR_total_annotated	IR_event_region_overlap	NonIR_event_region_overlap	IR_event_region_occupancy_%	NonIR_event_region_occupancy_%	event_region_peak_event_count_IR	event_region_peak_event_count_NonIR	event_region_odds_ratio	event_region_fisher_p_value	IR_intron_only_overlap	NonIR_intron_only_overlap	IR_intron_only_occupancy_%	NonIR_intron_only_occupancy_%	intron_only_peak_event_count_IR	intron_only_peak_event_count_NonIR	intron_only_odds_ratio	intron_only_fisher_p_value	Source_File	metric	IR_occupancy_rate_corrected	NonIR_occupancy_rate_corrected	occupancy_ratio_corrected	log2_IR_vs_nonIR_occupancy_ratio	delta_occupancy_%	raw_occupancy_ratio	minus_log10_fisher_p
control	TF	TF ChIP-seq	HepG2	ZNF205	ZNF205	ENCSR157CEN	ENCFF766KKU	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/ZNF205/ZNF205_HepG2_ENCSR157CEN_ENCFF766KKU_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	51	545	10.159362549800797	6.33205530382247	69	901	1.672784230761407	0.0014966485898407	23	87	4.581673306772909	1.0108051585918438	34	98	4.7023252465625225	2.208019127840549e-08	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.10238568588469185	0.06337128252788105	1.6156480001749356	0.6921129136107081	3.827307245978327	1.6044336415804672	2.8248801591817148
control	TF	TF ChIP-seq	HepG2	ZNF501	ZNF501	ENCSR227PHM	ENCFF322IVF	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/ZNF501/ZNF501_HepG2_ENCSR227PHM_ENCFF322IVF_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	70	769	13.94422310756972	8.934588125943998	110	1520	1.6515556518807497	0.0003359646083924	32	195	6.374501992031872	2.265597769257581	46	272	2.93708674304419	7.922778490500188e-07	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.14015904572564614	0.0893935873605948	1.56788702482958	0.6488216088216804	5.009634981625721	1.5607012781125174	3.4737064701977776
control	TF	TF ChIP-seq	K562	DMBX1	DMBX1	ENCSR091IQZ	ENCFF359ZQQ	/bigdata/wmalab/yzhan677/ChIP-seq_K562/DMBX1/DMBX1_K562_ENCSR091IQZ_ENCFF359ZQQ_GRCh38_rep3-4.narrowPeak.bed	yes	2645	5737	149	350	5.633270321361058	6.100749520655395	232	670	0.9187992216117216	0.426878425605022	59	58	2.23062381852552	1.0109813491371795	73	70	2.23391871349708	2.075902826080158e-05	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.05650037792894936	0.061084001394214014	0.9249619644973222	-0.1125340533225305	-0.46747919929433657	0.9233734809613826	0.36969579384317375
control	TF	TF ChIP-seq	K562	E2F1	E2F1	ENCSR153DWR	ENCFF904RTN	/bigdata/wmalab/yzhan677/ChIP-seq_K562/E2F1/E2F1_K562_ENCSR153DWR_ENCFF904RTN_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	115	142	4.3478260869565215	2.4751612340944744	157	238	1.7909731113956466	8.17213808985935e-06	58	24	2.1928166351606806	0.4183371099877985	78	28	5.336844478804278	3.2349002546018725e-13	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.04365079365079365	0.024834437086092714	1.7576719576719577	0.8136658388539412	1.872664852862047	1.7565829761175749	5.0876643034251465
control	TF	TF ChIP-seq	K562	ETV5	ETV5	ENCSR971EWR	ENCFF604LXR	/bigdata/wmalab/yzhan677/ChIP-seq_K562/ETV5/ETV5_K562_ENCSR971EWR_ENCFF604LXR_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	162	271	6.1247637051039705	4.723723200278891	242	499	1.3159477063961136	0.0079030583498951	70	56	2.6465028355387523	0.9761199233048632	85	70	2.757766990291262	3.139352281735981e-08	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.06141345427059713	0.04731613802718717	1.2979388604224176	0.37622242660144317	1.4010405048250796	1.2965966559476563	2.102204811564013
control	TF	TF ChIP-seq	K562	HES1	HES1	ENCSR091JXL	ENCFF010OOE	/bigdata/wmalab/yzhan677/ChIP-seq_K562/HES1/HES1_K562_ENCSR091JXL_ENCFF010OOE_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	102	311	3.856332703213611	5.420951716925222	117	436	0.6997988299006288	0.0019416956218505	36	44	1.3610586011342156	0.7669513683109639	41	49	1.7853235304366006	0.0110709645222311	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.03873771730914588	0.05428720808644127	0.7135698938037851	-0.4868733470285682	-1.564619013711611	0.7113755857986009	2.7118188486356147
control	TF	TF ChIP-seq	K562	JUND	JUND	ENCSR000EGN	ENCFF213EYD	/bigdata/wmalab/yzhan677/ChIP-seq_K562/JUND/JUND_K562_ENCSR000EGN_ENCFF213EYD_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	384	977	14.517958412098295	17.02980651908663	567	1851	0.8274524591930184	0.0037274719890652	143	172	5.406427221172023	2.9980826215792225	166	187	1.8492066811666945	1.7297189317298097e-07	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.14531368102796674	0.17035552457302197	0.8530024570214558	-0.22937819774290064	-2.511848106988335	0.8525028394084742	2.4285856114672213
control	TF	TF ChIP-seq	K562	MEF2A	MEF2A	ENCSR000BNV	ENCFF310SMW	/bigdata/wmalab/yzhan677/ChIP-seq_K562/MEF2A/MEF2A_K562_ENCSR000BNV_ENCFF310SMW_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	9	33	0.3402646502835539	0.5752135262332229	10	34	0.5901503655676645	0.1842488998922082	2	2	0.0756143667296786	0.0348614258323165	2	2	2.1698827090427546	0.5952066434451071	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.0035903250188964475	0.005838271174625305	0.6149637301023229	-0.7014267705241993	-0.23494887594966896	0.5915449389929542	0.7345950965336046
control	TF	TF ChIP-seq	K562	RUNX1	RUNX1	ENCSR588AKU	ENCFF091MQJ	/bigdata/wmalab/yzhan677/ChIP-seq_K562/RUNX1/RUNX1_K562_ENCSR588AKU_ENCFF091MQJ_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	52	127	1.9659735349716445	2.2137005403521	66	146	0.885849546477342	0.5156425262389928	19	12	0.718336483931947	0.2091685549938992	22	13	3.451859609037827	0.0007202417758772	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.01984126984126984	0.02222028581387243	0.892934951758481	-0.16337301270274787	-0.24772700538045567	0.8880937141836477	0.2876512725650995
control	TF	TF ChIP-seq	K562	SMAD4	SMAD4	ENCSR068QXO	ENCFF934NEX	/bigdata/wmalab/yzhan677/ChIP-seq_K562/SMAD4/SMAD4_K562_ENCSR068QXO_ENCFF934NEX_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	110	179	4.158790170132325	3.1200976119923305	133	233	1.347349398917942	0.0171037783926206	42	32	1.5879017013232517	0.5577828133170646	44	34	2.876608720706877	7.316773366307267e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.04176114890400605	0.03128267689090276	1.334960849087391	0.4167974320583678	1.0386925581399944	1.332903866259729	1.7669079390930562
control	TF	TF ChIP-seq	K562	TBP	TBP	ENCSR000EHA	ENCFF370YGS	/bigdata/wmalab/yzhan677/ChIP-seq_K562/TBP/TBP_K562_ENCSR000EHA_ENCFF370YGS_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	177	308	6.691871455576559	5.368659578176747	233	538	1.2641460039150476	0.0179194893994303	73	74	2.75992438563327	1.289872755795712	86	81	2.1720345929132865	4.069790080439386e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.06708238851095993	0.05376437783199721	1.2477106816074168	0.319283441732614	1.3232118773998112	1.2464696928780103	1.7466743693485114
control	TF	TF ChIP-seq	K562	ZNF140	ZNF140	ENCSR377HQG	ENCFF207XCM	/bigdata/wmalab/yzhan677/ChIP-seq_K562/ZNF140/ZNF140_K562_ENCSR377HQG_ENCFF207XCM_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	7	18	0.2646502835538752	0.3137528324908488	7	20	0.8430839861848202	0.8309305608916009	1	0	0.0378071833648393	0.0	1	0	inf	0.3155571462658077	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.002834467120181406	0.0032241199024050193	0.8791444505730219	-0.18582786353044373	-0.04910254893697358	0.8434992648603236	0.08043526777022132
control	TF	TF ChIP-seq	K562	ZNF324	ZNF324	ENCSR712KVZ	ENCFF265MQC	/bigdata/wmalab/yzhan677/ChIP-seq_K562/ZNF324/ZNF324_K562_ENCSR712KVZ_ENCFF265MQC_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	57	213	2.155009451795841	3.712741851141712	72	313	0.5711953327383155	0.0001385073326293	7	9	0.2646502835538752	0.1568764162454244	10	9	1.6888214977676692	0.2921417151288004	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.021730914588057443	0.03720808644126874	0.5840374140809068	-0.7758673021861278	-1.5577323993458712	0.5804361138475463	3.8585272342807855
control	RBP	eCLIP	HepG2	FUS	FUS	ENCSR464OSH	ENCFF972DFZ	/rhome/yzhan677/bigdata/eCLIP_HepG2/FUS/FUS_HepG2_ENCSR464OSH_ENCFF972DFZ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	19	27	3.784860557768925	0.3136981526664343	51	45	12.50057510927076	8.978392599140543e-13	11	0	2.1912350597609564	0.0	40	0	inf	1.2831254513701352e-14	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.03876739562624255	0.003194702602230483	12.134899692752576	3.601090278088686	3.4711624051024907	12.065294378043383	12.046801408077553
control	RBP	eCLIP	HepG2	hnRNPK	HNRNPK	ENCSR828ZID	ENCFF855CPQ	/rhome/yzhan677/bigdata/eCLIP_HepG2/HNRNPK/HNRNPK_HepG2_ENCSR828ZID_ENCFF855CPQ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	96	410	19.12350597609562	4.763564540490298	206	825	4.727333894028596	1.853270381622245e-28	52	45	10.358565737051793	0.5228302544440572	82	60	21.98637037037037	2.7474653262472854e-40	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.1918489065606362	0.047688197026022304	4.022985110046179	2.0082663982413727	14.35994143560532	4.014536974055	27.732061214960492
control	RBP	eCLIP	HepG2	TARDBP	TARDBP	ENCSR187VEQ	ENCFF673QBV	/rhome/yzhan677/bigdata/eCLIP_HepG2/TARDBP/TARDBP_HepG2_ENCSR187VEQ_ENCFF673QBV_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	35	866	6.97211155378486	10.061577785523411	88	2278	0.6699314082814486	0.0253623208099615	15	82	2.98804780876494	0.9527129080980598	37	140	3.202158561626684	0.0002499963765287	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.0705765407554672	0.10066217472118959	0.7011227499400596	-0.5122610469043904	-3.0894662317385517	0.6929441587000725	1.5958110083280346
control	RBP	eCLIP	K562	FUS	FUS	ENCSR069EVH	ENCFF861KMV	/rhome/yzhan677/bigdata/eCLIP_K562/FUS/FUS_K562_ENCSR069EVH_ENCFF861KMV_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	113	73	4.272211720226843	1.2724420428795538	380	236	3.462702071025125	1.4674074179277223e-16	57	5	2.155009451795841	0.0871535645807913	208	8	25.24914992272025	1.9306976904494232e-23	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.04289493575207861	0.0128093412338794	3.348723011502409	1.7436110489445382	2.999769677347289	3.3574902245125204	15.833449289842862
control	RBP	eCLIP	K562	FXR1	FXR1	ENCSR248TXP	ENCFF136CWQ	/rhome/yzhan677/bigdata/eCLIP_K562/FXR1/FXR1_K562_ENCSR248TXP_ENCFF136CWQ_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	27	285	1.0207939508506616	4.967753181105107	54	2356	0.1972900164850629	9.128612686992101e-23	4	42	0.1512287334593572	0.7320899424786473	5	51	0.2053695389553019	0.0003619450054005	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.010393046107331822	0.04975601254792611	0.2088802051273905	-2.2592523153481956	-3.9469592302544454	0.20548403143965774	22.039595218978743
control	RBP	eCLIP	K562	hnRNPK	HNRNPK	ENCSR953ZOA	ENCFF318RSO	/rhome/yzhan677/bigdata/eCLIP_K562/HNRNPK/HNRNPK_K562_ENCSR953ZOA_ENCFF318RSO_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	197	167	7.448015122873346	2.910929056998431	667	389	2.684068138233337	1.2820445185375984e-19	90	12	3.402646502835539	0.2091685549938992	260	19	16.80528375733855	4.962813078580553e-33	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.07464096749811036	0.029191355873126525	2.5569544567412374	1.3544264642093182	4.537086065874915	2.558638488618227	18.892096893834726
control	RBP	eCLIP	K562	TARDBP	TARDBP	ENCSR720BJU	ENCFF593RED	/rhome/yzhan677/bigdata/eCLIP_K562/TARDBP/TARDBP_K562_ENCSR720BJU_ENCFF593RED_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	131	246	4.952741020793951	4.287955377374934	312	358	1.1631142027410728	0.1738749529088474	64	22	2.4196597353497165	0.3834756841554819	185	25	6.441477933147828	2.8743950605030167e-16	outputs\ir_nonir_ratio_analysis\control_rbp_only_summary.tsv	event_region	0.049697656840513985	0.04295921924015336	1.1568566123767516	0.21021005940437867	0.6647856434190169	1.1550355787111748	0.7597629746213521
